outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[24],[15],6,[15]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],3,[5]
,,,
[22],[18],7,[18]
[15],[20],12,[20]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[5],1,[5]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[24],[15],4,[15]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[24],[15],4,[15]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[24],[15],6,[15]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[9],11,[9]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[9],11,[9]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[9],11,[9]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[9],11,[9]
outPutPlan,finalMigVNFs,migratedsfcId,node_before_id_list
[6],[9],11,[9]
